Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[3323, 1040, 1057, 1774, 85, 1537, 3855, 1270, 3699, 3791, 88, 4156, 3006, 1558, 747, 3335, 161, 950, 1441, 1534, 3229, 2135, 708, 808, 1828, 1095, 1164, 1802, 3833, 3581, 848, 1072]",27495,29600,2105,0.8015502739981457,,0.1,1.0,800,5,40,5,50,9,35
stochastic_distorted_greedy_0.1,"[4555, 9, 2051, 85, 2658, 38, 1845, 621, 1098, 708, 3211, 808, 3335, 1977, 1095, 13, 1762, 3772, 3158, 1050, 88, 4366, 1534, 1164, 3229, 2153, 3785, 3833, 4354, 3791, 2151, 1773, 4110, 4244]",31175,33600,2425,0.7764553069973772,,0.1,1.0,800,5,40,5,50,9,40
stochastic_distorted_greedy_0.1,"[3876, 85, 1626, 9, 1138, 88, 3216, 824, 4354, 4244, 1270, 1185, 3772, 4156, 2302, 4110, 1913, 1095, 3229, 3335, 3785, 375, 747, 708, 975, 2797, 1004, 1441, 3211, 1762, 1164, 13, 3108, 1773]",30783,33600,2817,0.8110056309997162,,0.1,1.0,800,5,40,5,50,9,45
stochastic_distorted_greedy_0.1,"[2300, 1739, 816, 950, 3772, 3177, 1711, 1095, 3211, 3791, 747, 566, 2908, 1138, 3482, 13, 1219, 3785, 4110, 1098, 431, 962, 2664, 3291, 3229, 2473, 388, 1999, 4412, 88, 1072, 2151, 2626, 1618, 4244, 975, 1933, 1977]",31375,35200,3825,0.8159717679991445,,0.1,1.0,800,5,40,5,50,9,50
stochastic_distorted_greedy_0.05,[1243],2375,2400,25,0.10009214900128427,,0.05,0.4,800,5,40,5,50,6,1
stochastic_distorted_greedy_0.05,"[4335, 2032, 2804, 4382, 2626]",8975,9600,625,0.2764802179990511,,0.05,0.4,800,5,40,5,50,6,5
stochastic_distorted_greedy_0.05,"[2032, 1604, 419, 3125, 2333, 4335, 2626, 2770, 3787, 3041]",14870,16000,1130,0.3236561880003137,,0.05,0.4,800,5,40,5,50,6,10
stochastic_distorted_greedy_0.05,"[212, 2032, 500, 1604, 4382, 4532, 3721, 4482, 1243, 3787, 923, 3050, 1327, 3989, 92]",18620,20000,1380,0.3678328179994424,,0.05,0.4,800,5,40,5,50,6,15
stochastic_distorted_greedy_0.05,"[4335, 2804, 732, 4532, 4382, 1327, 1604, 3787, 2157, 3050, 3250, 92, 1625, 3721, 2716, 2849, 134, 2198, 3178, 419]",21669,23200,1531,0.3676695939975616,,0.05,0.4,800,5,40,5,50,6,20
stochastic_distorted_greedy_0.05,"[2032, 260, 3145, 1071, 419, 4382, 4482, 3721, 3787, 1625, 2849, 2333, 2227, 1243, 2716, 4525, 2608, 2431, 92, 2157, 3178, 3041, 1481]",23465,24800,1335,0.42517921399848996,,0.05,0.4,800,5,40,5,50,6,25
stochastic_distorted_greedy_0.05,"[2746, 2157, 1028, 419, 2227, 4482, 1201, 4532, 3787, 4386, 2032, 1604, 1625, 2770, 1243, 2431, 2198, 4104, 1327, 4525, 2716, 3050, 2248, 4031, 134, 3937, 923, 975]",26284,28800,2516,0.3797976000023482,,0.05,0.4,800,5,40,5,50,6,30
stochastic_distorted_greedy_0.05,"[2804, 3787, 4335, 2626, 2227, 3512, 3204, 336, 2746, 2716, 1604, 3972, 1243, 2333, 1650, 569, 225, 981, 92, 3937, 2198, 975, 3732, 2157, 923, 4031, 2608, 3041, 4471, 2248, 318, 721]",28690,32000,3310,0.4467873180001334,,0.05,0.4,800,5,40,5,50,6,35
